site_id,value_key,pred_time,time,predicted_local,predicted_cluster_location,predicted_cluster_orientation,predicted_global,predicted_avg_local_global,cluster_location_model_round,cluster_orientation_model_round,local_model_round,global_model_round,actual,ghi,solar_rad,temp,precip,snow_depth,clouds,kwp
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 06:45:00,7994.3574,,,,,,,1,,118.23295472222222,288.36,78.07309,2.9,0.11425781,0.4,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:00:00,9950.828,,,,,,,1,,164.59149777777776,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:15:00,12753.854,,,,,,,1,,241.78351305555555,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:30:00,15548.141,,,,,,,1,,339.64050483333335,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:45:00,18333.69,,,,,,,1,,522.1280290000001,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:00:00,21110.5,,,,,,,1,,816.9694112222223,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:15:00,24495.18,,,,,,,1,,1073.6529790000002,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:30:00,27871.121,,,,,,,1,,1330.5874509444448,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:45:00,31238.322,,,,,,,1,,1578.9685062222225,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:00:00,34596.785,,,,,,,1,,1859.2738745555557,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:15:00,39404.32,,,,,,,1,,2397.301082888889,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:30:00,44203.117,,,,,,,1,,3152.9871098333338,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:45:00,48993.176,,,,,,,1,,3999.5547798333337,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:00:00,53774.492,,,,,,,1,,5010.817911777778,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:15:00,59186.754,,,,,,,1,,6117.075326777778,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:30:00,64590.277,,,,,,,1,,7134.918887055556,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:45:00,69985.06,,,,,,,1,,8018.228498166667,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:00:00,75371.11,,,,,,,1,,8987.439152611112,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:15:00,80348.41,,,,,,,1,,10376.166724,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:30:00,85316.97,,,,,,,1,,12310.521213722222,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:45:00,90276.79,,,,,,,1,,13831.506784777777,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:00:00,95227.87,,,,,,,1,,15439.295068388888,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:15:00,100496.3,,,,,,,1,,17568.810720333335,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:30:00,105755.99,,,,,,,1,,20692.724337555555,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:45:00,111006.945,,,,,,,1,,23654.195865055553,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:00:00,116249.164,,,,,,,1,,26651.049370888886,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:15:00,119560.88,,,,,,,1,,30324.071334777775,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:30:00,122863.87,,,,,,,1,,34958.12698533333,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:45:00,126158.11,,,,,,,1,,38301.93703449999,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:00:00,129443.61,,,,,,,1,,40988.126269222215,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:15:00,131357.92,,,,,,,1,,43393.34231255555,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:30:00,133263.5,,,,,,,1,,45426.03731977777,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:45:00,135160.34,,,,,,,1,,47162.61608255555,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:00:00,137048.44,,,,,,,1,,48851.98837255555,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:15:00,137875.84,,,,,,,1,,50289.87120172221,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:30:00,138694.52,,,,,,,1,,51574.623908111105,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:45:00,139504.45,,,,,,,1,,52907.66046977777,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:00:00,140305.64,,,,,,,1,,54241.22109783333,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:15:00,140305.64,,,,,,,1,,55478.71797588889,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:30:00,140305.64,,,,,,,1,,56619.561056722225,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:45:00,140305.64,,,,,,,1,,57445.643473944445,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:00:00,140305.64,,,,,,,1,,58198.2104095,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:15:00,140305.64,,,,,,,1,,58590.15638644445,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:30:00,140305.64,,,,,,,1,,58660.713852,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:45:00,140305.64,,,,,,,1,,58665.545679222225,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:00:00,140305.64,,,,,,,1,,58665.545679222225,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:15:00,140305.64,,,,,,,1,,58665.545679222225,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:30:00,140305.64,,,,,,,1,,58665.545679222225,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:45:00,140305.64,,,,,,,1,,58665.545679222225,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:00:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:15:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:30:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:45:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:00:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:15:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:30:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:45:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:00:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:15:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:30:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:45:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:00:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:15:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:30:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:45:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:00:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:15:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:30:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:45:00,140305.64,,,,,,,1,,58665.545679222225,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:15:00,0.0,,,,,,,1,,40.59749416666667,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:30:00,0.0,,,,,,,1,,357.98993361111116,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:45:00,0.0,,,,,,,1,,749.5336519444445,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:00:00,0.0,,,,,,,1,,1938.6834591666668,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:15:00,0.0,,,,,,,1,,3232.999983888889,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:30:00,0.0,,,,,,,1,,4729.705915833333,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:45:00,1263.3652,,,,,,,1,,6686.106114444445,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:00:00,2517.9922,,,,,,,1,,9478.130759166666,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:15:00,5034.661,,,,,,,1,,12667.44447611111,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:30:00,7542.592,,,,,,,1,,16003.086704999998,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:45:00,10041.783,,,,,,,1,,20004.792829166665,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:00:00,12532.236,,,,,,,1,,25012.317028055557,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:15:00,16200.608,,,,,,,1,,31812.868905000003,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:30:00,19860.242,,,,,,,1,,39109.71954666667,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:45:00,23511.137,,,,,,,1,,47428.94340638889,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:00:00,27153.293,,,,,,,1,,56175.49690388889,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:15:00,31670.883,,,,,,,1,,66249.12054222223,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:30:00,36179.734,,,,,,,1,,79056.79650305556,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:45:00,40679.848,,,,,,,1,,89747.9218238889,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:00:00,45171.223,,,,,,,1,,102059.64250333335,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:15:00,52155.008,,,,,,,1,,113465.65864944446,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:30:00,59130.06,,,,,,,1,,130436.72257555557,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:45:00,66096.375,,,,,,,1,,153285.24201916668,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:00:00,73053.95,,,,,,,1,,165129.3042477778,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:15:00,79424.78,,,,,,,1,,172411.97990666667,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:30:00,85786.875,,,,,,,1,,179820.5098561111,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:45:00,92140.23,,,,,,,1,,191412.11184777776,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 11:00:00,98484.84,,,,,,,1,,203413.21366305553,872.83,563.8443,6.7,0.001953125,0.0,76.0,124.0
